Iteration	MCD	mean_angle	mean_dist	delta_L	x_stat
1549	0.388040040906	89.9868520646	0.531225747109	0.111839842743	18.4113133402
1550	0.394951069509	89.8175134531	0.538568670816	0.115920064805	21.5864271281
1551	0.394266496523	90.1886778816	0.540186947496	0.121208551638	17.1591500858
1552	0.387770437911	89.9556423066	0.526258499628	0.0978507490198	17.8662946776
1553	0.385920424153	89.9902558036	0.529765996593	0.117848369482	17.5763248493
1554	0.38975993042	90.3192118505	0.531778495424	0.109913106042	16.569317491
1555	0.393808915837	89.6772290321	0.540364071641	0.130759166236	24.186157317
1556	0.396696182579	89.5571354265	0.542230411349	0.12154581962	20.7468389648
1557	0.385605396152	90.2173913939	0.525593115183	0.104980336282	17.380582826
1558	0.394091933325	90.0047737458	0.536374143017	0.104317547425	17.2078992839
1559	0.385564681787	90.0758424623	0.526230198053	0.109573678204	20.5310016139
1560	0.389079872888	89.7903091674	0.531157651136	0.116669536057	16.9594404718
1561	0.401164768639	89.9670543614	0.546054039607	0.114541359438	18.8281272178
1562	0.386875434513	90.1228538469	0.528205356265	0.109729022943	19.8561657401
1563	0.375240493336	90.3445840946	0.513288671516	0.10599826478	16.7398893567
1564	0.384414063555	89.9682180425	0.528036708964	0.126974470331	20.0953227914
1565	0.39698206278	89.9820654285	0.545006573245	0.129980413532	21.5546581131
1566	0.390421516956	89.8275481948	0.529864123327	0.100582776441	20.1345182668
1567	0.396414519868	89.5535522889	0.540040278649	0.118839009934	20.6316924358
1568	0.385485289638	90.171320538	0.527290024062	0.118519531085	23.2053621439
1569	0.386318616548	90.2105937641	0.533900361375	0.131254158891	20.3540378354
1570	0.393376687515	89.5433835892	0.530982816757	0.0909812406874	18.6725689732
1571	0.386437414712	89.9208854515	0.52808172238	0.112573344472	18.7468716308
1572	0.388711739926	90.1817435356	0.535251574616	0.130693934244	19.2608410066
1573	0.382754666771	90.1917175952	0.524963760698	0.116065998965	17.4626579949
1574	0.376620222188	90.264563529	0.520363327698	0.12986599522	18.1364743169
1575	0.383666196538	90.1792412934	0.52130484931	0.0966653496986	18.8179359338
1576	0.388278875836	89.8698937425	0.530476927619	0.114256618764	19.546882575
1577	0.394027191332	90.3363390946	0.539500679031	0.113603325149	16.6666213045
1578	0.389763340579	90.2549508301	0.534025992325	0.115751429172	20.9212006982
1579	0.393124101365	90.130652277	0.539113448583	0.120869386676	18.8917441872
1580	0.386024106056	89.8480010635	0.524611134716	0.102884184337	23.9489252405
1581	0.395926261179	89.8764510747	0.542452066637	0.124714151539	19.2602852478
1582	0.388095997171	89.4859884025	0.530431907366	0.122588431785	20.205310527
1583	0.390267717033	90.1212321934	0.53114455607	0.111218054267	24.1266469771
1584	0.389481446305	90.0786128417	0.532272775055	0.120759330021	20.6020686215
1585	0.391319897974	90.1654116991	0.533905171779	0.108169685163	19.1155524522
1586	0.38991703809	90.0551987409	0.533744304855	0.121478762237	22.2425701306
1587	0.38725805685	90.1291081708	0.52981856475	0.114019700372	19.6408610327
1588	0.389254692343	90.2661988118	0.53426519003	0.120959484489	17.1293517162
1589	0.385455810175	90.2909902486	0.527602270499	0.118482972855	20.4555777878
1590	0.382827696564	89.5423936132	0.520931148133	0.11002830598	18.7344890971
1591	0.381988186528	90.1829346594	0.525606865342	0.125637978392	19.334225123
1592	0.382744152212	90.2863330289	0.522298993495	0.105919286167	17.895359466
1593	0.380733764636	90.3731047608	0.521069835078	0.112545991002	18.9385636346
1594	0.387483163122	90.2438311689	0.534283719092	0.126567127078	16.6927471968
1595	0.378880955324	90.218554136	0.519118016002	0.110933284501	16.4508465628
1596	0.396345481276	90.0594371298	0.543677480842	0.120678942275	17.2555321876
1597	0.384012462331	90.0219613048	0.525367598951	0.110625465163	16.9490674968
1598	0.397163276033	90.0875121748	0.542564641698	0.112016409795	16.1464040626
1599	0.388617225368	90.0010715075	0.530101697248	0.11149307147	16.5479677408
1600	0.385253752483	90.1220565808	0.529597034325	0.123847684544	15.7621378256
1601	0.378680509714	90.348154796	0.518629071229	0.11544687682	19.2354280043
1602	0.393223509939	90.2925267583	0.535713906053	0.105117386898	19.7074993994
1603	0.395712439078	90.1575284929	0.538744482911	0.107261518465	20.972945105
1604	0.382630541634	89.7178552907	0.520296624634	0.104315665452	14.9784213018
1605	0.382877970029	89.8549504059	0.523713329781	0.116667064593	21.087292433
1606	0.39938512339	90.1227412773	0.547826838206	0.12419171591	21.1047540363
1607	0.389255299039	90.3788309016	0.529861526814	0.107772790136	25.7163902156
1608	0.390277223196	90.0709294642	0.531488439392	0.104176679651	17.1212759747
1609	0.380195705933	90.2027057764	0.519750985027	0.107990114615	18.83684237
1610	0.395099440278	90.1151750531	0.540411471603	0.116395321342	19.1150559704
1611	0.387020197692	90.005567607	0.52849126391	0.111086369746	19.5443390326
1612	0.382721529373	90.0375430627	0.521648121032	0.107647809444	15.9517099969
1613	0.384092567236	90.063317867	0.523215886961	0.101355975564	17.0782573703
1614	0.382498964891	90.2221182965	0.5271988713	0.125894353324	23.2331288856
1615	0.40281422949	90.0677864795	0.545801519574	0.0950389978122	17.7197517765
1616	0.387697241419	89.9590342164	0.527845668642	0.105576583968	16.9715113539
1617	0.392677644311	90.193085874	0.538014432328	0.113930048271	19.3283069712
1618	0.387098872034	90.2145352949	0.530223914977	0.114206272524	19.8722947277
1619	0.380437024504	89.9518359369	0.521866078396	0.12076400515	16.5574675541
1620	0.395370337235	90.1576154953	0.537707617243	0.10079950106	18.6555091102
1621	0.37473991792	90.1477101238	0.517845359997	0.129531288767	16.3802199624
1622	0.379579977356	90.4017159695	0.518788103108	0.109750337999	17.0044867842
1623	0.379883222529	89.9917678207	0.522654241303	0.121987805574	17.1307929164
1624	0.388805030623	90.1051422177	0.530397965969	0.111930271765	18.4174267949
1625	0.382042243593	90.3469271767	0.526618050298	0.125398548413	21.1955169346
1626	0.385254160007	90.2006928688	0.523579179819	0.1039961691	24.2039342645
1627	0.385035377699	90.1523377539	0.524817171971	0.107991811378	20.2527173375
1628	0.379093463838	90.1191372835	0.51838392674	0.115536345764	27.5123572803
1629	0.388907889695	90.1577421377	0.53704683633	0.132549525136	20.1234097123
1630	0.385437287052	90.1250510575	0.529010279557	0.121285019367	20.885395069
1631	0.392931125407	90.0973875689	0.536249056115	0.11696940893	18.3657693697
1632	0.386379063499	90.1260198504	0.525502338217	0.100159202914	19.3008652814
1633	0.382627940105	90.2752515862	0.523479171521	0.109159485162	16.7772758263
1634	0.383395035485	89.5205843944	0.522594410731	0.113182592484	20.4598220406
1635	0.394420393363	90.0055043169	0.538912487335	0.117666454562	19.0370164057
1636	0.385059131612	90.0056370756	0.526080581476	0.113314813035	22.4451089188
1637	0.387084350707	89.8309567068	0.529783405461	0.121641253283	22.635777016
1638	0.387359223686	90.0075712701	0.534126957736	0.131821603597	16.5737174062
1639	0.389445221105	90.2867925135	0.532771392084	0.113206890081	18.468771264
1640	0.384027787321	89.8689630982	0.52299947628	0.110655401296	16.2319834177
1641	0.383591808888	90.122307438	0.523338504626	0.106728091137	18.7203091181
1642	0.386546460439	89.9461476236	0.524585274559	0.0971000906624	17.2964409441
1643	0.392384322713	90.2732500692	0.534626961619	0.102818404111	17.9062758321
1644	0.403252249704	89.9785865958	0.547223701959	0.0976684816444	19.2030405978
1645	0.384537899117	90.2218450153	0.524423578799	0.111971289018	25.0583799556
1646	0.390021052216	89.8584249913	0.532462275259	0.11384503687	22.0747939574
1647	0.393259166278	90.0697896245	0.539662896813	0.121963003941	19.9385006204
1648	0.37957310612	90.1693541089	0.521042707419	0.118179504831	20.2996744468
1649	0.386116557204	90.3246344652	0.524231137916	0.0988748106643	20.2154284729
1650	0.396203220646	90.0725689711	0.540472257295	0.109991039296	19.9906192101
1651	0.392409029937	90.0617271316	0.535346994487	0.111430877693	18.0855123637
1652	0.389624930322	89.9983438608	0.530733397562	0.10541952125	17.2265292414
1653	0.388521201021	90.2592554263	0.528889972066	0.103218652493	16.8870291753
1654	0.390370951335	89.9816480475	0.532281593586	0.106458410907	18.6729999131
1655	0.387835480557	89.8546655096	0.52722115236	0.105637802393	17.6847325008
1656	0.390131350779	89.9221660578	0.531628455827	0.107613608928	18.0028463286
1657	0.388845672602	90.3369120533	0.530823105339	0.1081912413	21.088433272
1658	0.382630725528	89.6781458619	0.518023117724	0.0962270302898	18.0836548847
1659	0.39820386655	89.6908368493	0.538836710941	0.0977512244103	17.957896957
1660	0.393166531521	90.0731178721	0.534567221872	0.102713406064	20.162343537
1661	0.391043779434	90.0790205401	0.536238461713	0.123795998836	18.2473247131
1662	0.393071062985	90.1286742268	0.536827074223	0.11347725892	20.2850532999
1663	0.382150278859	90.0978698737	0.520009308904	0.10422780631	20.2483169995
1664	0.383542384186	90.3418559255	0.523951223136	0.106569307624	17.506335456
1665	0.386725574587	89.1966938701	0.530231502941	0.131036100852	21.4095687513
1666	0.387362120645	90.2581856209	0.530837810014	0.113114480428	23.1146711362
1667	0.387518578792	90.469726073	0.530191670213	0.108635137279	17.4300702271
1668	0.383671648518	89.9684574872	0.527314018254	0.122587526541	21.8885256813
1669	0.384000981171	89.7414749151	0.523497788291	0.109981343178	16.7653888167
1670	0.385987272204	89.8307441848	0.527474649179	0.113878906405	17.4156888594
1671	0.388530023347	90.0104970843	0.529925571126	0.112402953167	18.8703591318
1672	0.381507959521	89.8987769196	0.521119517856	0.117334687628	18.5009282783
1673	0.380930898845	90.0762593565	0.521386910188	0.114704966479	17.2305716885
1674	0.383234899863	90.4018297948	0.52458248051	0.106123755093	17.7829574575
1675	0.392525236969	90.3770423838	0.538435563287	0.120674031723	16.98240793
1676	0.383669829375	90.2619770956	0.524317900803	0.108624890545	22.1965574654
1677	0.383761621721	89.9778084447	0.524086486824	0.110711122152	19.5204768448
1678	0.379161750703	89.9674114187	0.51610422186	0.10291524568	16.2421708854
1679	0.393455589075	89.8929970355	0.535267392204	0.106612674203	22.505067708
1680	0.392286237284	89.9933969401	0.54010741566	0.12992515073	18.6185827217
1681	0.381285279003	90.2818626639	0.523022919668	0.119577028281	19.5317739447
1682	0.394745274559	90.0741688574	0.536002229048	0.103364602984	22.826405802
1683	0.381694473692	90.1731169631	0.522730587568	0.116141177477	16.9705399052
1684	0.386468981638	90.0526350108	0.526052443728	0.101906129087	17.3882884587
1685	0.380505201247	89.853251832	0.519601927086	0.110982418594	22.9729060339
1686	0.377394445871	90.1880203034	0.515045407344	0.103528491614	18.2838076672
1687	0.391633647884	90.2790229948	0.537577865629	0.118514403887	17.7556098443
1688	0.389138357588	89.9177313306	0.528523012352	0.104266957689	19.59411208
1689	0.392606486782	90.333923132	0.534358928427	0.101035437828	20.3794332836
1690	0.388449197666	89.9139020439	0.531798476378	0.117109618084	21.0868569575
1691	0.390517412996	90.1408651894	0.537572936872	0.132110473669	22.8319534801
1692	0.382337541606	89.7857574129	0.520839800598	0.10786992603	17.5700132822
1693	0.39134827189	89.9835237275	0.534459632277	0.116806377744	15.0958286797
1694	0.379578524025	90.1459676574	0.522634694894	0.127238531899	22.1560186677
1695	0.384854605347	90.2645003892	0.526259297621	0.11621399203	20.4588113016
1696	0.391585829079	89.9795063411	0.533982170202	0.109299058713	21.898419572
1697	0.389747152888	90.3960094162	0.53708193977	0.129240627409	17.8370102536
1698	0.383050014396	89.5999446027	0.523324169993	0.114250138169	18.8697860599
1699	0.393471348183	89.6328828789	0.536602012462	0.114210526074	16.0705952012
1700	0.385919482236	90.1897661433	0.528258930857	0.115324376356	20.5737283456
1701	0.390681099475	90.1663047258	0.536961447275	0.126126653489	19.0845649868
1702	0.389526312462	90.1954614373	0.53053842055	0.103182350124	16.3862997059
1703	0.389134838439	90.2498994855	0.532166444526	0.113738034587	17.5187146669
1704	0.379449880753	89.9281863472	0.518597830141	0.112565350638	19.986048401
1705	0.387445990969	90.160012726	0.531720994107	0.12044538621	17.6013607177
1706	0.387339013273	89.7779834887	0.528704205361	0.119585876234	22.6452720691
1707	0.385632150976	90.0578975441	0.527951661333	0.119393060363	15.7093010678
1708	0.38789155398	89.9745146136	0.529243778811	0.109983068533	19.7457250029
1709	0.38553897024	90.2694124152	0.524734885436	0.0980917908017	17.3719458638
1710	0.385850592156	90.0405865419	0.526496813919	0.113180724378	19.6720395082
1711	0.388511858543	90.0287006775	0.534717581502	0.127447917112	18.9199971201
1712	0.389455305879	89.9379893908	0.531928712603	0.113045218452	18.1703982508
1713	0.394262742058	89.8063402423	0.540178287267	0.120349760134	22.0284473572
1714	0.389151441782	90.086706768	0.529228157257	0.104656894388	19.2233219867
1715	0.386262353597	90.2033202678	0.527220908666	0.112584567402	23.7188044761
1716	0.386675229592	90.1831460041	0.529185687077	0.110969112955	17.3395419078
1717	0.391280425964	90.0538470105	0.533655522349	0.110446668876	17.7746297563
1718	0.389876530138	90.0216934265	0.531354764521	0.106627730555	20.1887541845
1719	0.386678904909	90.184702079	0.526858280237	0.107877626506	21.0943015469
1720	0.38602884629	90.4062516815	0.528301770219	0.112176508168	20.8791850392
1721	0.388937111592	90.0987321746	0.530327426106	0.11189683261	16.1587689803
1722	0.384560291299	90.1402790335	0.525692154386	0.109893063032	16.1923328467
1723	0.381025348759	90.4829304029	0.521209663409	0.108828427239	20.8337544147
1724	0.386826167474	89.9243345808	0.530186175746	0.123301045492	22.1958061563
1725	0.384938140942	90.3444252694	0.527124487765	0.11182735283	17.5489668746
1726	0.377954184366	89.9760484509	0.517923715336	0.115768291999	20.0700360724
1727	0.387745498584	90.0833202382	0.532814812669	0.126001594462	18.233109174
1728	0.388464355979	90.0973147785	0.528528112959	0.103984726017	23.8577884369
1729	0.390968668665	89.9265950294	0.535828731005	0.123469583154	20.6914953895
1730	0.3804648712	90.4739352479	0.52147765213	0.116824248718	19.5538233819
1731	0.380277763741	90.2930092124	0.523384953084	0.125385536537	16.5636304465
1732	0.389378511195	90.3355778626	0.531629763505	0.106040943428	16.868548976
1733	0.378154117801	90.2553814621	0.5176895754	0.113436557648	21.677926837
1734	0.386950533825	90.4486880828	0.52771191961	0.10438715758	17.0561655534
1735	0.393904170575	90.0903311931	0.533811023913	0.101244182583	24.1853894443
1736	0.384486692322	90.2828522097	0.524751655672	0.107052989965	24.0124599416
1737	0.392781524841	90.1696215469	0.53622405997	0.112596475364	17.5669411796
1738	0.388992669297	90.1956148928	0.531366645287	0.112920484224	18.9447120607
1739	0.380536560968	90.2507481629	0.517941021915	0.100731807222	15.6101780673
1740	0.38326739694	90.205412658	0.523847321335	0.107578834024	16.715250332
1741	0.383378097059	90.3086649496	0.523166804886	0.103236801842	16.9574545571
1742	0.392431958571	90.3491118045	0.538237495913	0.110470375637	23.4315454446
1743	0.382291371066	89.9155488635	0.51988062146	0.0997604661516	16.3370444936
1744	0.378951388824	89.6819043419	0.51615035737	0.108228732996	16.6539172181
1745	0.387873653371	90.005950093	0.527900935104	0.103175934669	20.188034837
1746	0.382154517996	89.8996173744	0.522344902526	0.116195747025	18.3744218817
1747	0.392203204682	90.2150828988	0.536375527328	0.114283303664	17.7161826479
1748	0.377232694656	90.2586401767	0.515071943142	0.105822138672	20.2910674515
1749	0.388376276814	90.2027226682	0.53382743671	0.125285344143	21.6604791889
1750	0.393112727024	90.245884006	0.536197362758	0.113890582849	26.0345835835
1751	0.385763905053	90.157381132	0.525854951319	0.105559188757	17.2684169596
1752	0.385984580199	90.0534186771	0.527297445085	0.110466875281	18.7127841394
1753	0.392243756216	90.2699582112	0.535385353231	0.110693832686	20.1404182856
1754	0.385519298806	90.2504166566	0.526224416576	0.11091554447	16.6677329151
1755	0.381125633346	89.4490160443	0.518994217482	0.108613685767	15.9458587282
1756	0.37080284079	90.3160544712	0.510454625011	0.118806303172	14.0146094884
1757	0.38142218904	90.1027445089	0.520884122707	0.109193169668	17.7423181283
1758	0.389717061019	90.1719474527	0.534532514784	0.12166247672	19.9912759444
1759	0.384113841822	90.456682893	0.522472209153	0.0950662639318	19.3367742102
1760	0.387243683488	90.0435702131	0.523652856968	0.0866900437878	20.7779047086
1761	0.385709866858	90.4316091526	0.526774112937	0.10496324973	16.6411849061
1762	0.389471935586	90.1669262464	0.530492762658	0.106175562419	15.9725278299
1763	0.392655014364	89.7916699095	0.536380701016	0.115663224153	17.5669599039
1764	0.385369998591	90.2085463675	0.525780731828	0.109965233871	19.1712139919
1765	0.389037314039	90.2505986939	0.532177710535	0.112912089699	18.8537806544
1766	0.379471903267	90.2770728679	0.517140324882	0.105717976229	20.6410076238
1767	0.388986647369	89.9425899222	0.528643272682	0.105835314265	17.9472469225
1768	0.390830118771	90.1032750803	0.533801728991	0.110116641024	17.3122289753
1769	0.382608483808	90.4042275125	0.524432320982	0.112373202998	17.1708911716
1770	0.382243333422	89.9062713946	0.5181228643	0.0946499059451	17.8141240562
1771	0.379025327166	90.1793783601	0.516281307543	0.102447379362	18.6742800192
1772	0.388122556244	90.0529322675	0.528250774993	0.107251599809	20.1717264673
1773	0.390327886045	89.9261814484	0.530738276549	0.107809836584	19.1095427257
1774	0.378088095648	89.8557194216	0.516972897323	0.118871962588	19.6067340041
1775	0.389909964489	89.8308964439	0.530363245051	0.108192137187	23.3721466481
1776	0.389077993251	90.2037354551	0.529930478404	0.103889754551	21.1337431847
1777	0.378529328232	90.43868842	0.52154139765	0.122659301647	15.9954404875
1778	0.386477738968	90.0020461273	0.528116890525	0.112671900403	21.4365729506
1779	0.375916667831	89.8180970216	0.513643945007	0.108794926235	13.9157457181
1780	0.389362920878	90.037000981	0.528587674776	0.105114810318	24.8083484386
1781	0.380319667165	90.0128466033	0.521400799698	0.116380158206	22.5335205295
1782	0.382173751641	89.8933385316	0.520572645232	0.108387876614	20.6588962782
1783	0.392048596708	89.8133622728	0.533615524783	0.112922146125	18.5036103838
1784	0.38174387519	89.5634159343	0.522529600142	0.123179059067	18.6014377996
1785	0.394779680923	90.2029730461	0.538009392062	0.10575324612	14.7577368653
1786	0.389930158146	90.1993271685	0.53495052219	0.120650581848	19.5361733637
1787	0.387965311591	90.1299405475	0.528470470362	0.106364473103	19.7573162664
1788	0.387063127964	90.418223785	0.529281067511	0.111419086612	18.7783602002
1789	0.388162426597	90.0533271407	0.533644890088	0.126550198487	19.8270404049
1790	0.382540333396	90.0871810864	0.526272598105	0.122523211036	23.4268523427
1791	0.39209192298	89.8846712715	0.534744980772	0.114536087517	23.4917189483
1792	0.387927298024	90.3450780296	0.530192388463	0.110939049019	18.0902519709
1793	0.391662467308	90.1723951155	0.536002308864	0.120470245881	21.2028364109
1794	0.395277716216	90.0735304498	0.538679718211	0.109539278593	18.6630958948
1795	0.385703976461	90.14410503	0.526896613859	0.108404736809	16.9561289914
1796	0.388857409822	89.737421647	0.532716919889	0.121219657609	15.393666797
1797	0.390906270061	89.722196141	0.533812087052	0.115017378928	16.0241823666
1798	0.380693142096	90.3390152579	0.521830958691	0.115706360648	17.0723293202
1799	0.385777522879	90.3133922638	0.530287651147	0.119696888165	18.9905205623
1800	0.392033769303	89.9082105115	0.534194846626	0.108110652679	17.3429930614
1801	0.390010024514	90.1667769069	0.534097244691	0.116845275976	18.4372862882
1802	0.392022347239	89.9405666672	0.53415477336	0.105750177313	17.3561612172
1803	0.395862650287	90.2867092355	0.542050032161	0.11700032688	20.9124855591
1804	0.387957767297	90.2854255868	0.530274353313	0.106717239275	16.37268935
1805	0.379784156366	90.3977807772	0.520274048367	0.111490503012	16.5484724521
1806	0.383455190632	89.8964700958	0.525619711027	0.118461155024	15.4002294841
1807	0.388826033312	90.3413172788	0.529787084212	0.103698614428	19.2774023738
1808	0.391183409227	90.3591398724	0.532362107888	0.100458918828	16.5293987387
1809	0.384853773356	90.0016477512	0.524491322519	0.103258757585	17.9312124926
1810	0.386690967758	90.2546481951	0.529145716533	0.112940038303	18.6530271887
1811	0.390824081963	89.9452551538	0.533807803467	0.115605698882	17.4838933539
1812	0.403016871778	89.5904305796	0.545791068337	0.107725136393	24.5932493711
1813	0.399908577955	90.0571867877	0.545941786781	0.111973880493	17.3428619328
1814	0.383193567725	90.2744861147	0.520682725831	0.0982142231081	19.9170710154
1815	0.386030077014	89.7906255806	0.531734372507	0.132309649446	19.4426367248
1816	0.388382792034	90.2874098609	0.528218201269	0.104131663586	21.6530764359
1817	0.380691921144	90.1215632132	0.51985454835	0.104680677368	20.1437082842
1818	0.387088977645	89.9245351909	0.529123421127	0.116225056725	22.6123770284
1819	0.37928476346	90.0816752248	0.520701085117	0.124811772657	20.4668491449
1820	0.390692710044	90.0922440685	0.532296380475	0.103706015728	23.3501662354
1821	0.391033132605	90.2931654457	0.533581972663	0.108053014747	18.3109917285
1822	0.38628302685	89.9278699354	0.525822115148	0.104294457033	17.9356842354
1823	0.379479743462	90.1881480356	0.52127556368	0.123191717705	18.0827204398
1824	0.384344701301	89.9680887727	0.527451102717	0.123426871038	18.2093024596
1825	0.388426017185	89.3252224656	0.527273979189	0.111414653387	16.8544091345
1826	0.394218986314	89.8843751872	0.538348690364	0.119571258904	21.1323110458
1827	0.390974125177	90.1202157942	0.534604959994	0.113110561448	18.8756997199
1828	0.386650502624	90.225721201	0.532102083519	0.125869541954	16.8534431024
1829	0.384943662265	89.7288720956	0.522389017005	0.10418862917	20.0066820682
1830	0.384582728239	90.2033704372	0.527197144827	0.118216958289	21.8725538801
1831	0.389791966215	90.232222794	0.53448612478	0.117318837673	20.8477546331
1832	0.389288641789	90.3273560478	0.534192844622	0.12134803001	19.9509444714
1833	0.386156144524	90.0769498175	0.526075351103	0.107197510062	19.1077854609
1834	0.389947593412	90.1644625927	0.534362459821	0.122382853028	18.6194278405
1835	0.395418520124	90.4068110768	0.538486247668	0.10381443803	21.7157045397
1836	0.396580635451	90.1548738152	0.543270537547	0.121975023856	18.5662048282
1837	0.387247533097	90.1240719342	0.528933292826	0.10831560671	18.8070000492
1838	0.384958914594	90.0348446328	0.527174552119	0.116858210534	16.7561953989
1839	0.389628886794	90.0763961953	0.531571402015	0.110724370947	18.608917613
1840	0.384816915373	90.129575821	0.525159993936	0.110487090897	22.3038422836
1841	0.39182260164	90.0089864728	0.532444013681	0.109866969139	23.5069177425
1842	0.395020951864	89.9432686131	0.539395797004	0.112804898556	18.9572456236
1843	0.380934718689	90.3588114205	0.520672244435	0.105228511144	17.4852726619
1844	0.379050419225	90.2435130635	0.518150885348	0.106914144165	15.2629805675
1845	0.385649662246	89.9565754329	0.528744597697	0.121180757947	17.8683404138
1846	0.389284095884	90.0887437606	0.534069760104	0.124230234328	18.9845482582
1847	0.390766099195	90.0454404185	0.534471084743	0.115679863257	18.1513287478
1848	0.398285072101	89.6686587508	0.543894528728	0.120020497571	21.8161963588
1849	0.383008076667	90.5428972892	0.526616136881	0.125025086102	17.3611526846
1850	0.375487817254	90.197849708	0.510329174518	0.0932603687874	15.9535757351
1851	0.379038900238	90.2848987257	0.517971541585	0.106001163221	16.8519427673
1852	0.387973405598	90.0962280018	0.535227152005	0.130965634303	16.8182869835
1853	0.381450185795	90.0744849947	0.522497591271	0.114899679459	18.2517866084
1854	0.376287750835	89.83874331	0.517100218205	0.1237268241	19.1516642807
1855	0.381943700178	90.528467434	0.520495691266	0.0932586818238	16.1263684804
1856	0.390637799225	89.9217306903	0.532975862879	0.111799405612	17.3584797786
1857	0.379778733679	90.1860022065	0.514437471012	0.0915215131466	19.3257296555
1858	0.390213486192	89.911381864	0.530863604234	0.10402432698	18.8831934377
1859	0.386539704816	89.7764681458	0.528424405291	0.120289866465	16.6727673256
1860	0.389238341439	90.2266895598	0.52878874296	0.0919634153779	19.9064401633
1861	0.376592108963	90.1267028976	0.512970289823	0.10220293275	17.2213914123
1862	0.38570373714	90.2162972725	0.53082402116	0.122740755914	15.5183663834
1863	0.384871038149	90.2288160463	0.525293961458	0.105041209057	19.1468296994
1864	0.377254590209	90.3267065255	0.515577736471	0.105560423311	15.63286137
1865	0.386446721244	89.9774857705	0.525540341179	0.105297542155	21.8293816061
1866	0.384408643191	89.6335085977	0.52294118616	0.110992546489	20.4845498254
1867	0.379653432156	90.3729363912	0.521878094352	0.118463705517	17.3671686687
1868	0.385482296341	90.2584200412	0.522293148483	0.0880117883503	17.6877097369
1869	0.389124234247	89.5107504801	0.527780175882	0.104006936491	16.273709317
1870	0.385242875486	90.2534142322	0.52410973655	0.0974331605894	16.844995249
1871	0.376024907945	89.8469707022	0.510764317011	0.100890207007	20.7502119144
1872	0.382919343319	90.2277291203	0.524655363901	0.113627575794	18.0293804555
1873	0.37740111255	90.0929204731	0.515475411352	0.114129215399	21.3667582272
1874	0.397687337886	90.006597881	0.543119283014	0.11094059886	18.1166935541
1875	0.389888784854	90.1154026962	0.530726050555	0.103501366836	17.9705091077
1876	0.385484220859	89.4808346369	0.525478480596	0.114308129755	16.3037312267
1877	0.398875681217	90.2673489548	0.54440567899	0.109042150678	16.0158745117
1878	0.382957437645	89.90678502	0.521896586887	0.106758241794	17.8150529011
1879	0.383105871234	90.333913549	0.523329477989	0.105637313594	16.9780972265
1880	0.394775187642	90.1417238557	0.538862868178	0.110948014547	18.7856805013
1881	0.390525971028	89.5951631103	0.530918528216	0.10989043139	20.8791993407
1882	0.392956712773	89.8988000631	0.535351180857	0.107224619104	17.2125159197
1883	0.397838976431	90.013621895	0.542973260843	0.111432313398	18.3504328307
1884	0.390900676182	89.9831431805	0.534648858351	0.121519201724	21.5429114474
1885	0.392935711379	89.9549744088	0.537243441561	0.115144916062	19.5003900879
1886	0.377962697729	90.0110488816	0.520019650643	0.126087943135	18.0677329202
1887	0.388382287019	89.9663334932	0.533114399419	0.125547958104	18.711984333
1888	0.369979248694	90.2151634237	0.509345315078	0.121845648286	17.4579570404
1889	0.387465049328	89.9114755832	0.52847259233	0.108555010304	20.6010142255
1890	0.381828810744	89.3792279908	0.522228213066	0.120927779307	17.9448700351
1891	0.386219701164	89.8802737543	0.527089767379	0.112279472626	15.5152870418
1892	0.394938904191	89.9477989192	0.537423326024	0.111883964678	25.8065974023
1893	0.389687736631	90.370162363	0.533511993978	0.115072176463	20.7789558953
1894	0.377554119661	89.9794056524	0.514030510652	0.103484748647	16.6974190992
1895	0.386937351327	90.4153504956	0.532695463927	0.122999263122	21.6689854705
1896	0.388611332851	90.32355475	0.52820163118	0.100110856626	24.3518020117
1897	0.384856264923	90.3786169536	0.527960966839	0.118755249656	19.9279539713
1898	0.389113300768	90.1891067055	0.531033958913	0.109803288506	17.9893430029
1899	0.38144692561	90.2071038172	0.518955306736	0.0970532472343	17.0283478496
1900	0.387272370887	90.0459154318	0.531264827726	0.125499171571	22.2281452325
1901	0.384678388829	89.9818974847	0.523008669031	0.101065138305	22.0606132987
1902	0.392622738591	90.0152858683	0.536873110466	0.115771598117	20.7298589329
1903	0.390951570468	90.0996162549	0.535290723782	0.116078134526	16.7614320276
1904	0.385983336702	90.2128529589	0.530961847134	0.124963486379	21.0270340288
1905	0.385597002685	90.0314542917	0.526616147115	0.108823405889	17.1525824571
1906	0.391370155449	90.1359615726	0.533505899237	0.108040055009	22.7010695218
1907	0.386827152861	90.1689107722	0.52945379538	0.116915086727	17.7300892537
1908	0.391086694593	90.1434342685	0.536148544991	0.120402764061	20.819450838
1909	0.401084253488	90.0197255701	0.547716838993	0.114600293707	20.0987797947
1910	0.386606440292	89.9326194416	0.528615530087	0.120008252138	18.3079719211
1911	0.389448932853	90.2959225505	0.528801044988	0.0966040131498	20.0622211536
1912	0.381916140437	90.2596962727	0.526564954295	0.127405236284	17.9805016854
1913	0.392083876733	90.0190728548	0.53808022172	0.125869988997	17.4122097919
1914	0.374075065593	90.2935796704	0.513399415672	0.114811908409	16.945816921
1915	0.392143543652	90.2031175133	0.533711939226	0.100857946206	19.5590016413
1916	0.379145591193	90.4200474817	0.519322152849	0.109639332793	17.456628429
1917	0.386661264327	90.3731990851	0.532912758287	0.127486218215	23.6069655257
