Iteration	Time	MCD
9	5250	0.622742759092
9	47750	0.571830940696
9	26250	0.598571111105
9	4750	0.620609538667
9	47250	0.581656289256
9	25750	0.591514166033
9	4250	0.628394505683
9	46750	0.575793055938
9	25250	0.578437075758
9	3750	0.63227090883
9	46250	0.578681188736
9	24750	0.596110084551
9	3250	0.624867009545
9	45750	0.577967682399
9	24250	0.593103353697
9	2750	0.634783600311
9	45250	0.572093136827
9	23750	0.594292247288
9	2250	0.624137071383
9	44750	0.573609078152
9	23250	0.596587394303
9	1750	0.638639736645
9	44250	0.580509791566
9	22750	0.594020783867
9	1250	0.635761347528
9	43750	0.573735243679
9	22250	0.58314671198
9	750	0.645497224368
9	43250	0.564985916643
9	21750	0.5936631943
9	250	0.594550555745
9	42750	0.565220491742
9	21250	0.599387519638
9	42250	0.581264496691
9	20750	0.605534808131
9	41750	0.571284978076
9	20250	0.60214952259
9	62750	0.562087891439
9	41250	0.568405549599
9	19750	0.593188532797
9	62250	0.578511022729
9	40750	0.574988065073
9	19250	0.600477316397
9	61750	0.568207230252
9	40250	0.582401523884
9	18750	0.602013013932
9	61250	0.571367452901
9	39750	0.576781698288
9	18250	0.591183219856
9	60750	0.583868885015
9	39250	0.586975608461
9	17750	0.602750940013
9	60250	0.568861650464
9	38750	0.57985059693
9	17250	0.607488440701
9	59750	0.58041018026
9	38250	0.581860002634
9	16750	0.594569546425
9	59250	0.576452343348
9	37750	0.593548874579
9	16250	0.602147616768
9	58750	0.572039169118
9	37250	0.584391735067
9	15750	0.592357289643
9	58250	0.563285595622
9	36750	0.57634504895
9	15250	0.602593723509
9	57750	0.565095146124
9	36250	0.581974180038
9	14750	0.608651084962
9	57250	0.571576619187
9	35750	0.600758565637
9	14250	0.5967494114
9	56750	0.573250339292
9	35250	0.584343869906
9	13750	0.601333924034
9	56250	0.566041227944
9	34750	0.572556448144
9	13250	0.594357288252
9	55750	0.571670654463
9	34250	0.579651260221
9	12750	0.604312598919
9	55250	0.573981686565
9	33750	0.588312525267
9	12250	0.612112295826
9	54750	0.562324326845
9	33250	0.587613000167
9	11750	0.621117293504
9	54250	0.573817998424
9	32750	0.586541996899
9	11250	0.614580063046
9	53750	0.574597948328
9	32250	0.587103714748
9	10750	0.611063343888
