N	G	Cov	Iteration	dist_percent
50	16	0.15	46	0.718
50	16	0.15	47	0.032
50	16	0.15	48	0.015
50	16	0.15	49	0.563
50	16	0.15	50	0.511
50	16	0.15	51	0.274
50	16	0.15	52	0.302
50	16	0.15	53	0.632
50	16	0.15	54	0.819
50	16	0.15	55	0.123
50	16	0.15	56	0.66
50	16	0.15	57	0.017
50	16	0.15	58	0.566
50	16	0.15	59	0.466
50	16	0.15	60	0.006
50	16	0.15	61	0.983
50	16	0.15	62	0.573
50	16	0.15	63	0.291
50	16	0.15	64	0.021
50	16	0.15	65	0.092
50	16	0.15	66	0.602
50	16	0.15	67	0.676
50	16	0.15	68	0.729
50	16	0.15	69	0.243
50	16	0.15	70	0.997
50	16	0.15	71	0.483
50	16	0.15	72	0.963
50	16	0.15	73	0.738
50	16	0.15	74	0.114
50	16	0.15	75	0.171
50	16	0.15	76	0.97
50	16	0.15	77	0.993
50	16	0.15	78	0.658
50	16	0.15	79	0.437
50	16	0.15	80	0.477
50	16	0.15	81	0.635
50	16	0.15	82	0.984
50	16	0.15	83	0.999
50	16	0.15	84	0.71
50	16	0.15	85	0.388
50	16	0.15	86	0.541
50	16	0.15	87	0.741
50	16	0.15	88	0.167
50	16	0.15	89	0.799
50	16	0.15	90	0.917
50	16	0.15	91	0.578
50	16	0.15	92	0.725
50	16	0.15	93	0.979
50	16	0.15	94	0.059
50	16	0.15	95	0.719
50	16	0.15	96	0.427
50	16	0.15	97	0.333
50	16	0.15	98	0.229
50	16	0.15	99	0.45
50	16	0.15	100	0.336
50	16	0.15	101	0.581
50	16	0.15	102	0.619
50	16	0.15	103	0.041
50	16	0.15	104	0.711
50	16	0.15	105	0.679
50	16	0.15	106	0.348
50	16	0.15	107	0.893
50	16	0.15	108	0.314
50	16	0.15	109	0.798
50	16	0.15	110	0.65
50	16	0.15	111	0.623
50	16	0.15	112	0.786
50	16	0.15	113	0.182
50	16	0.15	114	0.738
50	16	0.15	115	0.505
50	16	0.15	116	0.509
50	16	0.15	117	0.8
50	16	0.15	118	0.988
50	16	0.15	119	0.295
50	16	0.15	120	0.555
50	16	0.15	121	0.07
50	16	0.15	122	0.535
50	16	0.15	123	0.795
50	16	0.15	124	0.365
50	16	0.15	125	0.722
50	16	0.15	126	0.372
50	16	0.15	127	0.582
50	16	0.15	128	0.145
50	16	0.15	129	0.472
50	16	0.15	130	0.39
50	16	0.15	131	0.611
50	16	0.15	132	0.884
50	16	0.15	133	0.242
50	16	0.15	134	0.944
50	16	0.15	135	0.869
50	16	0.15	136	0.476
50	16	0.15	137	0.968
50	16	0.15	138	0.102
50	16	0.15	139	0.293
50	16	0.15	140	0.851
50	16	0.15	141	0.359
50	16	0.15	142	0.063
50	16	0.15	143	0.267
50	16	0.15	144	0.688
50	16	0.15	145	0.243
50	16	0.15	146	0.12
50	16	0.15	147	0.204
50	16	0.15	148	0.754
50	16	0.15	149	0.441
50	16	0.15	150	0.386
50	16	0.15	151	0.7
50	16	0.15	152	0.97
50	16	0.15	153	0.184
50	16	0.15	154	0.407
50	16	0.15	155	0.429
50	16	0.15	156	0.136
50	16	0.15	157	0.247
50	16	0.15	158	0.365
50	16	0.15	159	0.399
50	16	0.15	160	0.525
50	16	0.15	161	0.739
50	16	0.15	162	0.44
50	16	0.15	163	0.266
50	16	0.15	164	0.018
50	16	0.15	165	0.701
50	16	0.15	166	0.254
50	16	0.15	167	0.509
50	16	0.15	168	0.022
50	16	0.15	169	0.656
50	16	0.15	170	0.561
50	16	0.15	171	0.875
50	16	0.15	172	0.398
50	16	0.15	173	0.473
50	16	0.15	174	0.966
50	16	0.15	175	0.704
50	16	0.15	176	0.774
50	16	0.15	177	0.623
50	16	0.15	178	0.499
50	16	0.15	179	0.23
50	16	0.15	180	0.012
50	16	0.15	181	0.643
50	16	0.15	182	0.347
50	16	0.15	183	0.338
50	16	0.15	184	0.346
50	16	0.15	185	0.347
50	16	0.15	186	0.626
50	16	0.15	187	0.559
50	16	0.15	188	0.426
50	16	0.15	189	0.096
50	16	0.15	190	0.143
50	16	0.15	191	0.732
50	16	0.15	192	0.235
50	16	0.15	193	0.668
50	16	0.15	194	0.766
50	16	0.15	195	0.014
50	16	0.15	196	0.618
50	16	0.15	197	0.275
50	16	0.15	198	0.842
50	16	0.15	199	0.031
50	16	0.15	200	0.392
50	16	0.15	201	0.771
50	16	0.15	202	0.066
50	16	0.15	203	0.49
50	16	0.15	204	0.934
50	16	0.15	205	0.033
50	16	0.15	206	0.563
50	16	0.15	207	0.808
50	16	0.15	208	0.009
50	16	0.15	209	0.187
50	16	0.15	210	0.37
50	16	0.15	211	0.042
50	16	0.15	212	0.636
50	16	0.15	213	0.977
50	16	0.15	214	0.703
50	16	0.15	215	0.713
50	16	0.15	216	0.026
50	16	0.15	217	0.155
50	16	0.15	218	0.927
50	16	0.15	219	0.107
50	16	0.15	220	0.52
50	16	0.15	221	0.757
50	16	0.15	222	0.539
50	16	0.15	223	0.749
50	16	0.15	224	0.484
50	16	0.15	225	0.897
50	16	0.15	226	0.692
50	16	0.15	227	0.795
50	16	0.15	228	0.627
50	16	0.15	229	0.312
50	16	0.15	230	0.461
50	16	0.15	231	0.805
50	16	0.15	232	0.905
50	16	0.15	233	0.492
50	16	0.15	234	0.481
50	16	0.15	235	0.391
50	16	0.15	236	0.809
50	16	0.15	237	0.818
50	16	0.15	238	0.227
50	16	0.15	239	0.57
50	16	0.15	240	0.255
50	16	0.15	241	0.729
50	16	0.15	242	0.397
50	16	0.15	243	0.731
50	16	0.15	244	0.703
50	16	0.15	245	0.561
50	16	0.15	246	0.059
50	16	0.15	247	0.316
50	16	0.15	248	0.355
50	16	0.15	249	0.926
50	16	0.15	250	0.207
50	16	0.15	251	0.263
50	16	0.15	252	0.364
50	16	0.15	253	0.552
50	16	0.15	254	0.099
50	16	0.15	255	0.495
50	16	0.15	256	0.233
50	16	0.15	257	0.974
50	16	0.15	258	0.765
50	16	0.15	259	0.089
50	16	0.15	260	0.06
50	16	0.15	261	0.844
50	16	0.15	262	0.552
50	16	0.15	263	0.402
50	16	0.15	264	0.015
50	16	0.15	265	0.179
50	16	0.15	266	0.23
50	16	0.15	267	0.402
50	16	0.15	268	0.444
50	16	0.15	269	0.703
50	16	0.15	270	0.836
50	16	0.15	271	0.409
50	16	0.15	272	0.071
50	16	0.15	273	0.692
50	16	0.15	274	0.557
50	16	0.15	275	0.764
50	16	0.15	276	0.465
50	16	0.15	277	0.496
50	16	0.15	278	0.709
50	16	0.15	279	0.76
50	16	0.15	280	0.969
50	16	0.15	281	0.753
50	16	0.15	282	0.85
50	16	0.15	283	0.094
50	16	0.15	284	0.157
50	16	0.15	285	0.123
50	16	0.15	286	0.018
50	16	0.15	287	0.533
50	16	0.15	288	0.826
50	16	0.15	289	0.101
50	16	0.15	290	0.523
50	16	0.15	291	0.541
50	16	0.15	292	0.26
50	16	0.15	293	0.897
50	16	0.15	294	0.674
50	16	0.15	295	0.184
50	16	0.15	296	0.319
50	16	0.15	297	0.924
50	16	0.15	298	0.785
50	16	0.15	299	0.83
50	16	0.15	300	0.233
50	16	0.15	301	0.599
50	16	0.15	302	0.336
50	16	0.15	303	0.808
50	16	0.15	304	0.629
50	16	0.15	305	0.509
50	16	0.15	306	0.252
50	16	0.15	307	0.631
50	16	0.15	308	0.651
50	16	0.15	309	0.33
50	16	0.15	310	0.243
50	16	0.15	311	0.292
50	16	0.15	312	0.645
50	16	0.15	313	0.534
50	16	0.15	314	0.368
50	16	0.15	315	0.992
50	16	0.15	316	0.791
50	16	0.15	317	0.485
50	16	0.15	318	0.334
50	16	0.15	319	0.3
50	16	0.15	320	0.647
50	16	0.15	321	0.644
50	16	0.15	322	0.346
50	16	0.15	323	0.282
50	16	0.15	324	0.248
50	16	0.15	325	0.137
50	16	0.15	326	0.855
50	16	0.15	327	0.862
50	16	0.15	328	0.153
50	16	0.15	329	0.968
50	16	0.15	330	0.607
50	16	0.15	331	0.675
50	16	0.15	332	0.773
50	16	0.15	333	0.034
50	16	0.15	334	0.297
50	16	0.15	335	0.296
50	16	0.15	336	0.565
50	16	0.15	337	0.578
50	16	0.15	338	0.71
50	16	0.15	339	0.227
50	16	0.15	340	0.184
50	16	0.15	341	0.116
50	16	0.15	342	0.722
50	16	0.15	343	0.072
50	16	0.15	344	0.453
50	16	0.15	345	0.354
50	16	0.15	346	0.211
50	16	0.15	347	0.933
50	16	0.15	348	0.185
50	16	0.15	349	0.499
50	16	0.15	350	0.279
50	16	0.15	351	0.99
50	16	0.15	352	0.949
50	16	0.15	353	0.939
50	16	0.15	354	0.439
50	16	0.15	355	0.113
50	16	0.15	356	0.315
50	16	0.15	357	0.19
50	16	0.15	358	0.543
50	16	0.15	359	0.362
50	16	0.15	360	0.92
50	16	0.15	361	0.814
50	16	0.15	362	0.492
50	16	0.15	363	0.002
50	16	0.15	364	0.397
50	16	0.15	365	0.471
50	16	0.15	366	0.628
50	16	0.15	367	0.552
50	16	0.15	368	0.39
50	16	0.15	369	0.086
50	16	0.15	370	0.378
50	16	0.15	371	0.886
50	16	0.15	372	0.864
50	16	0.15	373	0.066
50	16	0.15	374	0.644
50	16	0.15	375	0.007
50	16	0.15	376	0.39
50	16	0.15	377	0.138
50	16	0.15	378	0.295
50	16	0.15	379	0.813
50	16	0.15	380	0.921
50	16	0.15	381	0.19
50	16	0.15	382	0.874
50	16	0.15	383	0.177
50	16	0.15	384	0.587
50	16	0.15	385	0.987
50	16	0.15	386	0.009
50	16	0.15	387	0.881
50	16	0.15	388	0.414
50	16	0.15	389	0.429
50	16	0.15	390	0.146
50	16	0.15	391	0.458
50	16	0.15	392	0.402
50	16	0.15	393	0.146
50	16	0.15	394	0.064
50	16	0.15	395	0.874
50	16	0.15	396	0.672
50	16	0.15	397	0.926
50	16	0.15	398	0.232
50	16	0.15	399	0.365
50	16	0.15	400	0.978
50	16	0.15	401	0.838
50	16	0.15	402	0.0
50	16	0.15	403	0.791
50	16	0.15	404	0.196
50	16	0.15	405	0.181
50	16	0.15	406	0.308
50	16	0.15	407	0.724
50	16	0.15	408	0.916
50	16	0.15	409	0.652
50	16	0.15	410	0.704
50	16	0.15	411	0.825
50	16	0.15	412	0.122
50	16	0.15	413	0.989
50	16	0.15	414	0.216
50	16	0.15	415	0.706
50	16	0.15	416	0.888
50	16	0.15	417	0.682
50	16	0.15	418	0.733
50	16	0.15	419	0.24
50	16	0.15	420	0.036
50	16	0.15	421	0.851
50	16	0.15	422	0.834
50	16	0.15	423	0.815
50	16	0.15	424	0.972
50	16	0.15	425	0.215
50	16	0.15	426	0.155
50	16	0.15	427	0.957
50	16	0.15	428	0.14
50	16	0.15	429	0.965
50	16	0.15	430	0.504
50	16	0.15	431	0.566
50	16	0.15	432	0.235
50	16	0.15	433	0.87
50	16	0.15	434	0.599
50	16	0.15	435	0.751
50	16	0.15	436	0.551
50	16	0.15	437	0.972
50	16	0.15	438	0.555
50	16	0.15	439	0.671
50	16	0.15	440	0.39
50	16	0.15	441	0.831
50	16	0.15	442	0.109
50	16	0.15	443	0.567
50	16	0.15	444	0.937
50	16	0.15	445	0.779
50	16	0.15	446	0.915
50	16	0.15	447	0.688
50	16	0.15	448	0.625
50	16	0.15	449	0.137
50	16	0.15	450	0.166
50	16	0.15	451	0.463
50	16	0.15	452	0.454
50	16	0.15	453	0.037
50	16	0.15	454	0.35
50	16	0.15	455	0.133
50	16	0.15	456	0.143
50	16	0.15	457	0.424
50	16	0.15	458	0.933
50	16	0.15	459	0.041
50	16	0.15	460	0.001
50	16	0.15	461	0.847
50	16	0.15	462	0.831
50	16	0.15	463	0.313
50	16	0.15	464	0.085
50	16	0.15	465	0.886
50	16	0.15	466	0.692
50	16	0.15	467	0.569
50	16	0.15	468	0.108
50	16	0.15	469	0.707
50	16	0.15	470	0.094
50	16	0.15	471	0.771
50	16	0.15	472	0.328
50	16	0.15	473	0.78
50	16	0.15	474	0.98
50	16	0.15	475	0.81
50	16	0.15	476	0.068
50	16	0.15	477	0.512
50	16	0.15	478	0.58
50	16	0.15	479	0.997
50	16	0.15	480	0.671
50	16	0.15	481	0.248
50	16	0.15	482	0.999
50	16	0.15	483	0.659
50	16	0.15	484	0.004
50	16	0.15	485	0.72
50	16	0.15	486	0.6
50	16	0.15	487	0.454
50	16	0.15	488	0.103
50	16	0.15	489	0.287
50	16	0.15	490	0.268
50	16	0.15	491	0.7
50	16	0.15	492	0.46
50	16	0.15	493	0.244
50	16	0.15	494	0.419
50	16	0.15	495	0.207
50	16	0.15	496	0.588
50	16	0.15	497	0.717
50	16	0.15	498	0.941
50	16	0.15	499	0.065
50	16	0.15	500	0.934
50	16	0.15	501	0.955
50	16	0.15	502	0.267
50	16	0.15	503	0.317
50	16	0.15	504	0.094
50	16	0.15	505	0.726
50	16	0.15	506	0.397
50	16	0.15	507	0.549
50	16	0.15	508	0.799
50	16	0.15	509	0.001
50	16	0.15	510	0.006
50	16	0.15	511	0.413
50	16	0.15	512	0.276
50	16	0.15	513	0.237
50	16	0.15	514	0.845
50	16	0.15	515	0.815
50	16	0.15	516	0.068
50	16	0.15	517	0.381
50	16	0.15	518	0.165
50	16	0.15	519	0.623
50	16	0.15	520	0.428
50	16	0.15	521	0.073
50	16	0.15	522	0.946
50	16	0.15	523	0.6
50	16	0.15	524	0.557
50	16	0.15	525	0.011
50	16	0.15	526	0.21
50	16	0.15	527	0.734
50	16	0.15	528	0.039
50	16	0.15	529	0.791
50	16	0.15	530	0.348
50	16	0.15	531	0.996
50	16	0.15	532	0.719
50	16	0.15	533	0.046
50	16	0.15	534	0.44
50	16	0.15	535	0.76
50	16	0.15	536	0.797
50	16	0.15	537	0.571
50	16	0.15	538	0.796
50	16	0.15	539	0.779
50	16	0.15	540	0.678
50	16	0.15	541	0.827
50	16	0.15	542	0.078
50	16	0.15	543	0.292
50	16	0.15	544	0.283
50	16	0.15	545	0.563
50	16	0.15	546	0.054
50	16	0.15	547	0.321
50	16	0.15	548	0.761
50	16	0.15	549	0.685
50	16	0.15	550	0.049
50	16	0.15	551	0.942
50	16	0.15	552	0.761
50	16	0.15	553	0.331
50	16	0.15	554	0.468
50	16	0.15	555	0.608
50	16	0.15	556	0.032
50	16	0.15	557	0.005
50	16	0.15	558	0.072
50	16	0.15	559	0.153
50	16	0.15	560	0.619
50	16	0.15	561	0.025
50	16	0.15	562	0.779
50	16	0.15	563	0.568
50	16	0.15	564	0.705
50	16	0.15	565	0.225
50	16	0.15	566	0.872
50	16	0.15	567	0.044
50	16	0.15	568	0.586
50	16	0.15	569	0.321
50	16	0.15	570	0.179
50	16	0.15	571	0.714
50	16	0.15	572	0.184
50	16	0.15	573	0.217
50	16	0.15	574	0.863
50	16	0.15	575	0.704
50	16	0.15	576	0.071
50	16	0.15	577	0.277
50	16	0.15	578	0.95
50	16	0.15	579	0.713
50	16	0.15	580	0.843
50	16	0.15	581	0.553
50	16	0.15	582	0.443
50	16	0.15	583	0.823
50	16	0.15	584	0.879
50	16	0.15	585	0.307
50	16	0.15	586	0.396
50	16	0.15	587	0.163
50	16	0.15	588	0.998
50	16	0.15	589	0.397
50	16	0.15	590	0.779
50	16	0.15	591	1.0
50	16	0.15	592	0.4
50	16	0.15	593	0.747
50	16	0.15	594	0.125
50	16	0.15	595	0.588
50	16	0.15	596	0.135
50	16	0.15	597	0.993
50	16	0.15	598	0.506
50	16	0.15	599	0.328
50	16	0.15	600	0.119
50	16	0.15	601	0.963
50	16	0.15	602	0.799
50	16	0.15	603	0.907
50	16	0.15	604	0.775
50	16	0.15	605	0.369
50	16	0.15	606	0.967
50	16	0.15	607	0.95
50	16	0.15	608	0.068
50	16	0.15	609	0.006
50	16	0.15	610	0.766
50	16	0.15	611	0.614
50	16	0.15	612	0.527
50	16	0.15	613	0.564
50	16	0.15	614	0.527
50	16	0.15	615	0.733
50	16	0.15	616	0.711
50	16	0.15	617	0.48
50	16	0.15	618	0.249
50	16	0.15	619	0.871
50	16	0.15	620	0.56
50	16	0.15	621	0.809
50	16	0.15	622	0.005
50	16	0.15	623	0.717
50	16	0.15	624	0.056
50	16	0.15	625	0.545
50	16	0.15	626	0.59
50	16	0.15	627	0.197
50	16	0.15	628	0.01
50	16	0.15	629	0.104
50	16	0.15	630	0.534
50	16	0.15	631	0.399
50	16	0.15	632	0.482
50	16	0.15	633	0.683
50	16	0.15	634	0.993
50	16	0.15	635	0.478
50	16	0.15	636	0.069
50	16	0.15	637	0.133
50	16	0.15	638	0.959
50	16	0.15	639	0.975
50	16	0.15	640	0.582
50	16	0.15	641	0.284
50	16	0.15	642	0.369
50	16	0.15	643	0.213
50	16	0.15	644	0.924
50	16	0.15	645	0.59
50	16	0.15	646	0.046
50	16	0.15	647	0.903
50	16	0.15	648	0.173
50	16	0.15	649	0.477
50	16	0.15	650	0.057
50	16	0.15	651	0.326
50	16	0.15	652	0.83
50	16	0.15	653	0.769
50	16	0.15	654	0.282
50	16	0.15	655	0.778
50	16	0.15	656	0.983
50	16	0.15	657	0.329
50	16	0.15	658	0.93
50	16	0.15	659	0.566
50	16	0.15	660	0.034
50	16	0.15	661	0.089
50	16	0.15	662	0.932
50	16	0.15	663	0.939
50	16	0.15	664	0.652
50	16	0.15	665	0.301
50	16	0.15	666	0.139
50	16	0.15	667	0.849
50	16	0.15	668	0.459
50	16	0.15	669	0.014
50	16	0.15	670	0.272
50	16	0.15	671	0.502
50	16	0.15	672	0.495
50	16	0.15	673	0.978
50	16	0.15	674	0.52
50	16	0.15	675	0.927
50	16	0.15	676	0.097
50	16	0.15	677	0.621
50	16	0.15	678	0.346
50	16	0.15	679	0.481
50	16	0.15	680	0.714
50	16	0.15	681	0.853
50	16	0.15	682	0.42
50	16	0.15	683	0.21
50	16	0.15	684	0.255
50	16	0.15	685	0.798
50	16	0.15	686	0.467
50	16	0.15	687	0.202
50	16	0.15	688	0.518
50	16	0.15	689	0.709
50	16	0.15	690	0.052
50	16	0.15	691	0.143
50	16	0.15	692	0.184
50	16	0.15	693	0.136
50	16	0.15	694	0.491
50	16	0.15	695	0.634
50	16	0.15	696	0.912
50	16	0.15	697	0.762
50	16	0.15	698	0.58
50	16	0.15	699	0.096
50	16	0.15	700	0.485
50	16	0.15	701	0.387
50	16	0.15	702	0.999
50	16	0.15	703	0.797
50	16	0.15	704	0.354
50	16	0.15	705	0.932
50	16	0.15	706	0.959
50	16	0.15	707	0.709
50	16	0.15	708	0.601
50	16	0.15	709	0.329
50	16	0.15	710	0.057
50	16	0.15	711	0.593
50	16	0.15	712	0.99
50	16	0.15	713	0.886
50	16	0.15	714	0.792
50	16	0.15	715	0.548
50	16	0.15	716	0.783
50	16	0.15	717	0.264
50	16	0.15	718	0.831
50	16	0.15	719	0.423
50	16	0.15	720	0.002
50	16	0.15	721	0.901
50	16	0.15	722	0.87
50	16	0.15	723	0.786
50	16	0.15	724	0.263
50	16	0.15	725	0.91
50	16	0.15	726	0.492
50	16	0.15	727	0.28
50	16	0.15	728	0.994
50	16	0.15	729	0.645
50	16	0.15	730	0.167
50	16	0.15	731	0.811
50	16	0.15	732	0.95
50	16	0.15	733	0.525
50	16	0.15	734	0.429
50	16	0.15	735	0.607
50	16	0.15	736	0.816
50	16	0.15	737	0.887
50	16	0.15	738	0.919
50	16	0.15	739	0.698
50	16	0.15	740	0.798
50	16	0.15	741	0.698
50	16	0.15	742	0.566
50	16	0.15	743	0.605
50	16	0.15	744	0.079
50	16	0.15	745	0.614
50	16	0.15	746	0.303
50	16	0.15	747	0.619
50	16	0.15	748	0.169
50	16	0.15	749	0.912
50	16	0.15	750	0.389
50	16	0.15	751	0.696
50	16	0.15	752	0.932
50	16	0.15	753	0.907
50	16	0.15	754	0.899
50	16	0.15	755	0.212
50	16	0.15	756	0.719
50	16	0.15	757	0.94
50	16	0.15	758	0.395
50	16	0.15	759	0.233
50	16	0.15	760	0.299
50	16	0.15	761	0.134
50	16	0.15	762	0.234
50	16	0.15	763	0.258
50	16	0.15	764	0.19
50	16	0.15	765	0.55
50	16	0.15	766	0.179
50	16	0.15	767	0.612
50	16	0.15	768	0.7
50	16	0.15	769	0.61
50	16	0.15	770	0.521
50	16	0.15	771	0.143
50	16	0.15	772	1.0
50	16	0.15	773	0.58
50	16	0.15	774	0.857
50	16	0.15	775	0.247
50	16	0.15	776	0.988
50	16	0.15	777	0.105
50	16	0.15	778	0.192
50	16	0.15	779	0.281
50	16	0.15	780	0.163
50	16	0.15	781	0.231
50	16	0.15	782	0.229
50	16	0.15	783	0.097
50	16	0.15	784	0.598
50	16	0.15	785	0.448
50	16	0.15	786	0.922
50	16	0.15	787	0.969
50	16	0.15	788	0.496
50	16	0.15	789	0.989
50	16	0.15	790	0.003
50	16	0.15	791	0.061
50	16	0.15	792	0.846
50	16	0.15	793	0.152
50	16	0.15	794	0.012
50	16	0.15	795	0.341
50	16	0.15	796	0.69
50	16	0.15	797	0.659
50	16	0.15	798	0.78
50	16	0.15	799	0.802
50	16	0.15	800	0.943
50	16	0.15	801	0.747
50	16	0.15	802	0.915
50	16	0.15	803	0.881
50	16	0.15	804	0.456
50	16	0.15	805	0.946
50	16	0.15	806	0.643
50	16	0.15	807	0.833
50	16	0.15	808	0.656
50	16	0.15	809	0.207
50	16	0.15	810	0.924
50	16	0.15	811	0.026
50	16	0.15	812	0.983
50	16	0.15	813	0.033
50	16	0.15	814	0.136
50	16	0.15	815	0.613
50	16	0.15	816	0.892
50	16	0.15	817	0.188
50	16	0.15	818	0.633
50	16	0.15	819	0.111
50	16	0.15	820	0.465
50	16	0.15	821	0.03
50	16	0.15	822	0.104
50	16	0.15	823	0.718
50	16	0.15	824	0.311
50	16	0.15	825	0.143
50	16	0.15	826	0.297
50	16	0.15	827	0.051
50	16	0.15	828	0.986
50	16	0.15	829	0.508
50	16	0.15	830	0.414
50	16	0.15	831	0.802
50	16	0.15	832	0.474
50	16	0.15	833	0.835
50	16	0.15	834	0.944
50	16	0.15	835	0.725
50	16	0.15	836	0.086
50	16	0.15	837	0.634
50	16	0.15	838	0.789
50	16	0.15	839	0.159
50	16	0.15	840	0.148
50	16	0.15	841	0.419
50	16	0.15	842	0.045
50	16	0.15	843	0.521
50	16	0.15	844	0.5
50	16	0.15	845	0.872
50	16	0.15	846	0.714
50	16	0.15	847	0.198
50	16	0.15	848	0.939
50	16	0.15	849	0.678
50	16	0.15	850	0.471
50	16	0.15	851	0.358
50	16	0.15	852	0.84
50	16	0.15	853	0.614
50	16	0.15	854	0.476
50	16	0.15	855	0.934
50	16	0.15	856	0.259
50	16	0.15	857	0.217
50	16	0.15	858	0.677
50	16	0.15	859	0.819
50	16	0.15	860	0.419
50	16	0.15	861	0.719
50	16	0.15	862	0.959
50	16	0.15	863	0.158
50	16	0.15	864	0.023
50	16	0.15	865	0.105
50	16	0.15	866	0.157
50	16	0.15	867	0.439
50	16	0.15	868	0.694
50	16	0.15	869	0.801
50	16	0.15	870	0.601
50	16	0.15	871	0.036
50	16	0.15	872	0.391
50	16	0.15	873	0.837
50	16	0.15	874	0.115
50	16	0.15	875	0.663
50	16	0.15	876	0.486
50	16	0.15	877	0.717
50	16	0.15	878	0.681
50	16	0.15	879	0.328
50	16	0.15	880	0.73
50	16	0.15	881	0.924
50	16	0.15	882	0.532
50	16	0.15	883	0.748
50	16	0.15	884	0.936
50	16	0.15	885	0.781
50	16	0.15	886	0.079
50	16	0.15	887	0.377
50	16	0.15	888	0.822
50	16	0.15	889	0.474
50	16	0.15	890	1.0
50	16	0.15	891	0.582
50	16	0.15	892	0.381
50	16	0.15	893	0.768
50	16	0.15	894	0.368
50	16	0.15	895	0.364
50	16	0.15	896	0.258
50	16	0.15	897	0.343
50	16	0.15	898	0.412
50	16	0.15	899	0.041
50	16	0.15	900	0.723
50	16	0.15	901	0.199
50	16	0.15	902	0.01
50	16	0.15	903	0.677
50	16	0.15	904	0.313
50	16	0.15	905	0.859
50	16	0.15	906	0.903
50	16	0.15	907	0.233
50	16	0.15	908	0.091
50	16	0.15	909	0.178
50	16	0.15	910	0.02
50	16	0.15	911	0.959
50	16	0.15	912	0.999
50	16	0.15	913	0.06
50	16	0.15	914	0.951
50	16	0.15	915	0.634
50	16	0.15	916	0.842
50	16	0.15	917	0.048
50	16	0.15	918	0.839
50	16	0.15	919	0.486
50	16	0.15	920	0.073
50	16	0.15	921	0.201
50	16	0.15	922	0.424
50	16	0.15	923	0.725
50	16	0.15	924	0.22
50	16	0.15	925	0.129
50	16	0.15	926	0.703
50	16	0.15	927	0.484
50	16	0.15	928	0.992
50	16	0.15	929	0.721
50	16	0.15	930	0.264
50	16	0.15	931	0.742
50	16	0.15	932	0.907
50	16	0.15	933	0.974
50	16	0.15	934	0.679
50	16	0.15	935	0.969
50	16	0.15	936	0.903
50	16	0.15	937	0.666
50	16	0.15	938	0.744
50	16	0.15	939	0.874
50	16	0.15	940	0.598
50	16	0.15	941	0.301
50	16	0.15	942	0.367
50	16	0.15	943	0.99
50	16	0.15	944	0.131
50	16	0.15	945	0.444
50	16	0.15	946	0.194
50	16	0.15	947	0.484
50	16	0.15	948	0.744
50	16	0.15	949	0.645
50	16	0.15	950	0.05
50	16	0.15	951	0.776
50	16	0.15	952	0.228
50	16	0.15	953	0.117
50	16	0.15	954	0.929
50	16	0.15	955	0.812
50	16	0.15	956	0.833
50	16	0.15	957	0.589
50	16	0.15	958	0.946
50	16	0.15	959	0.12
50	16	0.15	960	0.702
50	16	0.15	961	0.107
50	16	0.15	962	0.79
50	16	0.15	963	1.0
50	16	0.15	964	0.559
50	16	0.15	965	0.162
50	16	0.15	966	0.973
50	16	0.15	967	0.566
50	16	0.15	968	0.075
50	16	0.15	969	0.571
50	16	0.15	970	0.956
50	16	0.15	971	0.22
50	16	0.15	972	0.013
50	16	0.15	973	0.479
50	16	0.15	974	0.678
50	16	0.15	975	0.275
50	16	0.15	976	0.231
50	16	0.15	977	0.881
50	16	0.15	978	0.928
50	16	0.15	979	0.438
50	16	0.15	980	0.299
50	16	0.15	981	0.584
50	16	0.15	982	0.179
50	16	0.15	983	0.267
50	16	0.15	984	0.569
50	16	0.15	985	0.624
50	16	0.15	986	0.99
50	16	0.15	987	0.597
50	16	0.15	988	0.202
50	16	0.15	989	0.276
50	16	0.15	990	0.082
50	16	0.15	991	0.336
50	16	0.15	992	0.323
50	16	0.15	993	0.219
50	16	0.15	994	0.915
50	16	0.15	995	0.919
50	16	0.15	996	0.236
50	16	0.15	997	0.016
50	16	0.15	998	0.118
50	16	0.15	999	0.749
50	16	0.2	0	0.375
50	16	0.2	1	0.741
50	16	0.2	2	0.878
50	16	0.2	3	0.348
50	16	0.2	4	0.444
50	16	0.2	5	0.347
50	16	0.2	6	0.167
50	16	0.2	7	0.002
50	16	0.2	8	0.397
50	16	0.2	9	0.193
50	16	0.2	10	0.629
50	16	0.2	11	0.488
50	16	0.2	12	0.448
50	16	0.2	13	0.557
50	16	0.2	14	0.101
50	16	0.2	15	0.113
50	16	0.2	16	0.831
50	16	0.2	17	0.575
50	16	0.2	18	0.573
50	16	0.2	19	0.806
50	16	0.2	20	0.19
50	16	0.2	21	0.738
50	16	0.2	22	1.0
50	16	0.2	23	0.727
50	16	0.2	24	0.691
50	16	0.2	25	0.433
50	16	0.2	26	0.434
50	16	0.2	27	0.523
50	16	0.2	28	0.532
50	16	0.2	29	0.577
50	16	0.2	30	0.643
50	16	0.2	31	0.492
50	16	0.2	32	0.281
50	16	0.2	33	0.111
50	16	0.2	34	0.822
50	16	0.2	35	0.024
50	16	0.2	36	0.411
50	16	0.2	37	0.676
50	16	0.2	38	0.443
50	16	0.2	39	0.574
50	16	0.2	40	0.757
50	16	0.2	41	0.286
50	16	0.2	42	0.218
50	16	0.2	43	0.493
